Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 16 to 19 years,Margin of Error; Total: - 16 to 19 years,Estimate; Total: - 20 to 24 years,Margin of Error; Total: - 20 to 24 years,Estimate; Total: - 25 to 44 years,Margin of Error; Total: - 25 to 44 years,Estimate; Total: - 45 to 54 years,Margin of Error; Total: - 45 to 54 years,Estimate; Total: - 55 to 59 years,Margin of Error; Total: - 55 to 59 years,Estimate; Total: - 60 to 64 years,Margin of Error; Total: - 60 to 64 years,Estimate; Total: - 65 years and over,Margin of Error; Total: - 65 years and over,"Estimate; Total: - Car, truck, or van - drove alone:","Margin of Error; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 16 to 19 years","Estimate; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 20 to 24 years","Estimate; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 25 to 44 years","Estimate; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 45 to 54 years","Estimate; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 55 to 59 years","Estimate; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - drove alone: - 60 to 64 years","Estimate; Total: - Car, truck, or van - drove alone: - 65 years and over","Margin of Error; Total: - Car, truck, or van - drove alone: - 65 years and over","Estimate; Total: - Car, truck, or van - carpooled:","Margin of Error; Total: - Car, truck, or van - carpooled:","Estimate; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 16 to 19 years","Estimate; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 20 to 24 years","Estimate; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 25 to 44 years","Estimate; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 45 to 54 years","Estimate; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 55 to 59 years","Estimate; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Margin of Error; Total: - Car, truck, or van - carpooled: - 60 to 64 years","Estimate; Total: - Car, truck, or van - carpooled: - 65 years and over","Margin of Error; Total: - Car, truck, or van - carpooled: - 65 years and over",Estimate; Total: - Public transportation (excluding taxicab):,Margin of Error; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 16 to 19 years,Estimate; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 20 to 24 years,Estimate; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 25 to 44 years,Estimate; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 45 to 54 years,Estimate; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 55 to 59 years,Estimate; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Margin of Error; Total: - Public transportation (excluding taxicab): - 60 to 64 years,Estimate; Total: - Public transportation (excluding taxicab): - 65 years and over,Margin of Error; Total: - Public transportation (excluding taxicab): - 65 years and over,Estimate; Total: - Walked:,Margin of Error; Total: - Walked:,Estimate; Total: - Walked: - 16 to 19 years,Margin of Error; Total: - Walked: - 16 to 19 years,Estimate; Total: - Walked: - 20 to 24 years,Margin of Error; Total: - Walked: - 20 to 24 years,Estimate; Total: - Walked: - 25 to 44 years,Margin of Error; Total: - Walked: - 25 to 44 years,Estimate; Total: - Walked: - 45 to 54 years,Margin of Error; Total: - Walked: - 45 to 54 years,Estimate; Total: - Walked: - 55 to 59 years,Margin of Error; Total: - Walked: - 55 to 59 years,Estimate; Total: - Walked: - 60 to 64 years,Margin of Error; Total: - Walked: - 60 to 64 years,Estimate; Total: - Walked: - 65 years and over,Margin of Error; Total: - Walked: - 65 years and over,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means:","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means:","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 16 to 19 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 20 to 24 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 25 to 44 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 45 to 54 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 55 to 59 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 60 to 64 years","Estimate; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means: - 65 years and over",Estimate; Total: - Worked at home:,Margin of Error; Total: - Worked at home:,Estimate; Total: - Worked at home: - 16 to 19 years,Margin of Error; Total: - Worked at home: - 16 to 19 years,Estimate; Total: - Worked at home: - 20 to 24 years,Margin of Error; Total: - Worked at home: - 20 to 24 years,Estimate; Total: - Worked at home: - 25 to 44 years,Margin of Error; Total: - Worked at home: - 25 to 44 years,Estimate; Total: - Worked at home: - 45 to 54 years,Margin of Error; Total: - Worked at home: - 45 to 54 years,Estimate; Total: - Worked at home: - 55 to 59 years,Margin of Error; Total: - Worked at home: - 55 to 59 years,Estimate; Total: - Worked at home: - 60 to 64 years,Margin of Error; Total: - Worked at home: - 60 to 64 years,Estimate; Total: - Worked at home: - 65 years and over,Margin of Error; Total: - Worked at home: - 65 years and over
1400000US36021001700,36021001700,"Census Tract 17, Columbia County, New York",827,116,28,23,43,24,198,42,232,62,121,38,122,61,83,37,568,98,15,17,36,22,167,40,135,48,106,37,76,45,33,20,27,18,2,3,4,6,8,8,13,16,0,12,0,12,0,12,43,33,0,12,0,12,6,6,0,12,6,6,18,26,13,14,19,20,0,12,3,5,0,12,4,6,0,12,0,12,12,19,15,18,11,16,0,12,0,12,4,5,0,12,0,12,0,12,155,62,0,12,0,12,17,19,76,41,9,9,28,35,25,18
1400000US36021001800,36021001800,"Census Tract 18, Columbia County, New York",862,138,30,29,63,27,295,101,184,57,158,55,72,28,60,27,646,118,30,29,63,27,270,98,96,26,115,44,47,22,25,18,68,31,0,12,0,12,15,14,26,18,16,14,5,7,6,8,17,12,0,12,0,12,0,12,0,12,6,7,7,6,4,5,16,13,0,12,0,12,3,5,0,12,0,12,13,12,0,12,3,5,0,12,0,12,0,12,0,12,3,5,0,12,0,12,112,66,0,12,0,12,7,7,62,40,18,28,0,12,25,16
1400000US36021001900,36021001900,"Census Tract 19, Columbia County, New York",964,114,20,15,31,16,345,72,307,58,144,41,67,40,50,25,806,112,14,14,28,15,326,70,242,57,97,29,63,40,36,22,39,23,6,7,3,5,7,7,23,18,0,12,0,12,0,12,8,9,0,12,0,12,0,12,5,9,0,12,0,12,3,4,46,24,0,12,0,12,8,11,19,15,10,8,4,5,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,38,0,12,0,12,4,6,18,17,37,27,0,12,6,6
1400000US36021002000,36021002000,"Census Tract 20, Columbia County, New York",926,134,16,16,53,40,273,72,244,59,144,70,100,46,96,34,717,120,16,16,43,36,227,64,192,58,97,48,76,38,66,32,80,45,0,12,10,14,5,10,31,22,34,33,0,12,0,12,32,28,0,12,0,12,27,27,0,12,0,12,0,12,5,7,29,21,0,12,0,12,0,12,9,13,0,12,13,15,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,34,0,12,0,12,14,15,12,13,13,14,11,12,18,18
1400000US36023970100,36023970100,"Census Tract 9701, Cortland County, New York",1698,132,44,23,183,66,641,72,479,66,164,38,108,37,79,22,1452,121,31,21,157,60,567,61,385,60,148,37,95,37,69,20,141,43,10,7,13,8,38,27,54,28,9,9,10,6,7,7,27,32,0,12,0,12,27,32,0,12,0,12,0,12,0,12,21,15,3,4,0,12,2,3,16,14,0,12,0,12,0,12,3,4,0,12,0,12,0,12,3,4,0,12,0,12,0,12,54,38,0,12,13,19,7,7,21,18,7,10,3,4,3,5
1400000US36023970200,36023970200,"Census Tract 9702, Cortland County, New York",3026,275,110,65,299,153,959,156,825,115,325,120,349,110,159,124,2545,246,68,55,255,145,840,162,714,120,286,111,306,104,76,63,275,99,42,37,39,42,100,63,59,31,25,29,8,8,2,4,40,35,0,17,0,17,1,3,3,5,10,9,25,34,1,3,24,27,0,17,0,17,0,17,14,21,0,17,10,16,0,17,12,12,0,17,5,9,3,6,0,17,4,6,0,17,0,17,130,76,0,17,0,17,15,19,35,27,0,17,0,17,80,66
1400000US36023970300,36023970300,"Census Tract 9703, Cortland County, New York",1574,137,26,22,154,74,613,121,409,123,124,59,156,68,92,45,1380,139,21,20,139,70,490,113,404,124,97,53,156,68,73,41,105,66,0,12,15,21,52,37,0,12,27,27,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,46,5,13,0,12,52,41,0,12,0,12,0,12,8,12,19,15,0,12,0,12,19,15,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12,5,9,0,12,0,12,0,12
1400000US36023970400,36023970400,"Census Tract 9704, Cortland County, New York",1302,145,29,21,67,37,521,110,360,68,161,56,81,35,83,33,1028,142,23,19,37,22,401,95,301,65,141,56,72,33,53,25,132,64,1,4,12,15,74,42,25,21,11,14,0,12,9,11,11,14,0,12,0,12,0,12,0,12,0,12,9,14,2,4,31,23,5,9,0,12,4,7,10,10,2,3,0,12,10,17,39,32,0,12,13,22,11,14,15,18,0,12,0,12,0,12,61,26,0,12,5,8,31,27,9,11,7,11,0,12,9,11
1400000US36023970500,36023970500,"Census Tract 9705, Cortland County, New York",1860,242,68,39,319,135,794,138,358,99,222,80,75,56,24,21,1439,225,5,9,275,120,655,140,239,63,190,79,66,54,9,13,165,90,25,27,14,22,43,36,66,55,8,13,9,14,0,12,11,18,0,12,0,12,1,4,2,4,8,13,0,12,0,12,147,54,27,29,30,30,58,36,8,13,16,19,0,12,8,13,61,48,11,17,0,12,0,12,43,44,0,12,0,12,7,11,37,35,0,12,0,12,37,35,0,12,0,12,0,12,0,12
1400000US36023970600,36023970600,"Census Tract 9706, Cortland County, New York",1484,225,64,36,434,164,473,144,359,109,14,22,91,59,49,33,1018,205,44,34,337,124,329,121,196,94,13,21,74,55,25,24,108,83,13,23,31,41,24,34,33,36,0,12,0,12,7,11,33,32,0,12,0,12,26,30,0,12,0,12,0,12,7,11,281,128,7,12,66,81,60,39,121,82,0,12,17,27,10,15,34,47,0,12,0,12,34,47,0,12,0,12,0,12,0,12,10,14,0,12,0,12,0,12,9,14,1,2,0,12,0,12
1400000US36023970700,36023970700,"Census Tract 9707, Cortland County, New York",1943,257,106,85,363,169,732,141,287,74,247,84,89,42,119,55,1411,210,72,63,119,97,624,139,219,59,209,81,71,37,97,55,233,141,23,33,122,118,42,33,29,27,8,13,9,13,0,12,7,15,0,12,0,12,7,15,0,12,0,12,0,12,0,12,237,137,11,21,117,129,50,36,31,27,6,10,0,12,22,21,33,30,0,12,0,12,9,13,0,12,24,26,0,12,0,12,22,21,0,12,5,11,0,12,8,13,0,12,9,14,0,12
1400000US36023970800,36023970800,"Census Tract 9708, Cortland County, New York",685,145,325,95,284,114,26,21,39,35,8,11,0,12,3,4,174,64,82,55,40,31,11,12,30,28,8,11,0,12,3,4,12,20,0,12,12,20,0,12,0,12,0,12,0,12,0,12,4,8,0,12,4,8,0,12,0,12,0,12,0,12,0,12,291,115,199,86,75,70,8,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,204,91,44,32,153,81,7,12,0,12,0,12,0,12,0,12
1400000US36023970900,36023970900,"Census Tract 9709, Cortland County, New York",2094,216,59,45,325,141,986,161,358,99,188,65,106,56,72,40,1449,171,20,19,184,103,736,151,215,68,159,65,73,40,62,37,247,93,4,7,66,52,96,55,50,36,16,18,15,21,0,12,15,20,0,12,0,12,9,15,6,12,0,12,0,12,0,12,262,90,27,32,49,56,100,61,60,50,7,12,9,13,10,16,13,15,0,12,0,12,0,12,7,12,6,10,0,12,0,12,108,74,8,16,26,44,45,45,20,30,0,12,9,14,0,12
1400000US36023971000,36023971000,"Census Tract 9710, Cortland County, New York",2433,240,168,103,239,82,738,176,604,146,254,107,171,88,259,111,1780,264,74,70,151,105,633,162,446,131,165,93,103,69,208,111,432,206,57,52,74,80,78,54,148,80,26,29,12,19,37,44,14,23,0,17,0,17,0,17,0,17,14,23,0,17,0,17,88,64,33,35,10,20,17,28,0,17,0,17,28,43,0,17,21,25,0,17,0,17,10,16,0,17,11,19,0,17,0,17,98,56,4,8,4,9,0,17,10,16,38,34,28,33,14,21
1400000US36023971100,36023971100,"Census Tract 9711, Cortland County, New York",2193,157,43,22,227,72,990,114,557,79,183,51,111,32,82,29,1686,138,22,14,183,65,762,110,458,77,158,48,66,28,37,16,306,97,15,12,23,17,176,82,43,21,9,7,32,19,8,8,7,8,3,6,0,12,0,12,4,5,0,12,0,12,0,12,48,24,0,12,16,16,17,14,10,9,2,3,0,12,3,4,6,7,3,6,0,12,3,4,0,12,0,12,0,12,0,12,140,46,0,12,5,5,32,25,42,22,14,14,13,9,34,26
1400000US36023971200,36023971200,"Census Tract 9712, Cortland County, New York",2115,169,44,23,208,56,903,125,503,87,143,46,205,59,109,37,1588,145,25,18,131,48,672,103,396,76,130,45,155,54,79,26,208,63,9,11,35,27,101,39,35,19,5,7,17,15,6,9,40,31,4,6,0,12,0,12,18,18,0,12,0,12,18,25,35,28,2,3,16,24,6,7,9,9,0,12,0,12,2,4,43,34,0,12,16,19,25,19,0,12,0,12,0,12,2,3,201,69,4,6,10,15,99,51,45,29,8,8,33,19,2,4
1400000US36025970100,36025970100,"Census Tract 9701, Delaware County, New York",1976,180,107,49,205,78,719,109,384,107,254,90,163,66,144,50,1534,160,58,36,102,58,599,105,319,99,217,82,129,60,110,44,236,94,18,24,95,68,68,34,40,29,3,4,8,12,4,5,12,12,9,11,0,12,0,12,0,12,0,12,3,5,0,12,67,35,22,24,0,12,26,24,3,5,4,5,3,6,9,14,2,4,0,12,0,12,2,4,0,12,0,12,0,12,0,12,125,54,0,12,8,13,24,24,22,18,30,24,20,30,21,21
1400000US36025970200,36025970200,"Census Tract 9702, Delaware County, New York",1523,190,47,25,92,47,475,75,432,76,194,61,154,51,129,40,1170,142,47,25,62,30,371,57,303,57,178,54,120,47,89,38,151,95,0,12,27,34,58,37,53,36,0,12,10,16,3,4,18,14,0,12,0,12,0,12,12,11,3,4,0,12,3,5,68,33,0,12,0,12,30,23,11,11,0,12,0,12,27,18,9,9,0,12,0,12,0,12,9,9,0,12,0,12,0,12,107,42,0,12,3,5,16,14,44,25,13,17,24,23,7,7
1400000US36025970300,36025970300,"Census Tract 9703, Delaware County, New York",1202,195,80,57,92,53,410,117,373,99,138,74,61,31,48,23,868,186,56,45,69,48,311,124,270,84,74,40,55,27,33,21,188,86,19,23,20,21,77,47,37,22,29,42,1,4,5,9,2,4,0,12,0,12,2,4,0,12,0,12,0,12,0,12,87,54,5,8,3,5,2,3,46,39,21,33,5,8,5,7,18,18,0,12,0,12,2,4,16,17,0,12,0,12,0,12,39,24,0,12,0,12,16,15,4,7,14,16,0,12,5,7
1400000US36025970400,36025970400,"Census Tract 9704, Delaware County, New York",2545,257,91,72,198,134,1023,165,734,204,255,109,157,76,87,53,1909,225,42,65,172,133,837,161,414,166,235,103,122,65,87,53,387,160,24,27,26,44,109,74,206,114,0,17,22,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,111,68,11,17,0,17,68,56,15,19,4,7,13,21,0,17,15,25,0,17,0,17,0,17,15,25,0,17,0,17,0,17,123,119,14,23,0,17,9,15,84,109,16,25,0,17,0,17
1400000US36025970500,36025970500,"Census Tract 9705, Delaware County, New York",2000,170,61,46,185,61,801,101,499,76,233,105,119,38,102,44,1651,155,30,29,149,59,667,94,418,73,210,106,103,35,74,30,198,54,29,23,27,17,84,39,43,25,10,8,5,8,0,12,11,11,2,4,0,12,3,5,3,4,0,12,3,6,0,12,63,30,0,12,9,8,22,13,10,12,0,12,3,5,19,21,33,20,0,12,0,12,4,5,21,18,8,9,0,12,0,12,44,23,0,12,0,12,21,16,4,6,5,7,5,7,9,10
1400000US36025970600,36025970600,"Census Tract 9706, Delaware County, New York",2101,281,0,17,102,82,848,175,547,179,303,116,173,96,128,67,1508,260,0,17,13,22,617,172,432,153,214,110,125,70,107,64,275,139,0,17,67,74,91,69,42,48,27,31,48,69,0,17,38,43,0,17,0,17,21,33,11,20,6,11,0,17,0,17,122,90,0,17,22,34,34,36,29,35,16,29,0,17,21,33,19,31,0,17,0,17,0,17,0,17,19,31,0,17,0,17,139,86,0,17,0,17,85,86,33,41,21,25,0,17,0,17
1400000US36025970700,36025970700,"Census Tract 9707, Delaware County, New York",977,126,81,53,19,16,309,58,249,53,152,47,102,35,65,23,688,100,36,19,7,9,226,59,178,47,116,40,75,29,50,21,131,47,22,24,4,5,45,24,40,27,14,16,4,5,2,5,54,30,0,12,8,11,18,14,12,14,3,7,7,8,6,6,64,39,23,26,0,12,1,2,16,16,8,12,16,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,14,0,12,0,12,19,12,3,4,11,9,0,12,7,8
1400000US36025970800,36025970800,"Census Tract 9708, Delaware County, New York",1673,244,93,55,169,78,540,103,414,98,200,64,146,64,111,45,1163,185,65,45,137,74,290,71,331,86,177,64,96,53,67,34,191,80,11,19,12,18,105,56,30,18,0,12,30,45,3,6,16,18,0,12,2,4,3,6,0,12,11,17,0,12,0,12,182,69,17,22,18,20,80,40,19,20,12,15,20,17,16,19,3,6,0,12,0,12,0,12,3,6,0,12,0,12,0,12,118,90,0,12,0,12,62,50,31,40,0,12,0,12,25,25
1400000US36025970900,36025970900,"Census Tract 9709, Delaware County, New York",269,129,146,90,115,52,0,12,8,15,0,12,0,12,0,12,64,39,31,27,33,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,20,0,12,14,20,0,12,0,12,0,12,0,12,0,12,118,104,76,81,34,44,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,50,39,35,34,39,0,12,0,12,0,12,0,12,0,12
1400000US36025971000,36025971000,"Census Tract 9710, Delaware County, New York",1248,138,32,20,134,53,353,80,308,65,220,80,123,42,78,27,933,136,19,14,118,51,274,82,236,59,146,55,87,41,53,23,119,37,7,11,8,8,32,16,23,19,34,30,7,7,8,9,25,14,0,12,0,12,10,9,6,6,8,6,0,12,1,4,53,27,6,7,0,12,13,15,13,11,10,16,8,6,3,5,16,14,0,12,3,5,10,13,3,4,0,12,0,12,0,12,102,39,0,12,5,8,14,9,27,17,22,16,21,16,13,10
1400000US36025971100,36025971100,"Census Tract 9711, Delaware County, New York",862,181,25,29,44,36,281,105,237,88,97,50,53,31,125,53,550,118,0,12,31,31,217,88,157,72,87,48,18,20,40,26,57,38,25,29,0,12,12,13,9,15,0,12,5,7,6,9,15,16,0,12,0,12,15,16,0,12,0,12,0,12,0,12,63,49,0,12,0,12,37,40,9,10,0,12,8,14,9,14,8,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,169,77,0,12,13,19,0,12,54,46,10,11,22,21,70,47
1400000US36025971200,36025971200,"Census Tract 9712, Delaware County, New York",1619,188,25,19,136,64,355,71,467,123,244,90,149,82,243,107,1145,165,11,14,86,49,284,65,352,123,121,62,102,65,189,90,193,90,13,14,11,16,42,44,91,64,12,16,24,35,0,12,43,44,0,12,0,12,0,12,0,12,34,42,9,14,0,12,47,42,1,3,12,19,16,18,9,10,7,12,0,12,2,5,16,26,0,12,0,12,0,12,0,12,16,26,0,12,0,12,175,96,0,12,27,32,13,17,15,17,54,58,14,18,52,64
1400000US36025971300,36025971300,"Census Tract 9713, Delaware County, New York",782,151,24,19,52,26,285,100,257,77,79,43,38,25,47,31,633,134,20,17,43,25,244,96,195,65,65,41,35,24,31,20,61,45,4,6,0,12,4,8,48,42,5,7,0,12,0,12,21,28,0,12,0,12,14,24,7,12,0,12,0,12,0,12,15,17,0,12,4,7,8,13,0,12,0,12,3,6,0,12,11,15,0,12,5,8,1,3,0,12,5,8,0,12,0,12,41,34,0,12,0,12,14,18,7,11,4,6,0,12,16,25
1400000US36025971400,36025971400,"Census Tract 9714, Delaware County, New York",1337,158,170,101,62,38,435,75,324,104,148,63,146,53,52,32,1001,186,131,80,39,30,323,75,245,88,123,58,99,49,41,28,159,80,16,25,0,12,69,49,39,27,5,7,27,35,3,4,19,25,0,12,0,12,10,21,9,14,0,12,0,12,0,12,102,45,0,12,12,10,33,24,9,16,20,16,20,31,8,13,26,31,23,31,0,12,0,12,3,4,0,12,0,12,0,12,30,27,0,12,11,23,0,12,19,25,0,12,0,12,0,12
1400000US36027010000,36027010000,"Census Tract 100, Dutchess County, New York",2021,262,58,59,275,132,848,177,410,129,160,82,170,102,100,69,1602,264,44,54,197,112,745,172,330,122,98,49,114,85,74,55,244,139,14,24,28,48,48,44,41,25,55,58,40,51,18,38,25,31,0,12,9,15,0,12,8,13,0,12,8,14,0,12,93,84,0,12,41,51,30,48,22,47,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,8,13,49,48,0,12,0,12,25,41,9,15,7,11,8,13,0,12
1400000US36027020003,36027020003,"Census Tract 200.03, Dutchess County, New York",2167,333,73,46,257,157,721,184,665,159,200,99,167,92,84,52,1791,290,56,49,165,99,660,182,508,144,190,99,141,85,71,48,124,87,17,28,11,17,37,47,39,48,10,16,10,14,0,12,64,68,0,12,34,54,0,12,30,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,55,0,12,0,12,0,12,36,55,0,12,0,12,0,12,152,88,0,12,47,75,24,28,52,49,0,12,16,18,13,21
1400000US36027020004,36027020004,"Census Tract 200.04, Dutchess County, New York",1557,170,70,67,122,82,480,80,616,125,100,49,148,59,21,16,1310,179,55,57,102,75,417,85,553,127,53,39,117,50,13,15,105,52,15,23,7,11,35,28,22,19,26,21,0,12,0,12,41,33,0,12,13,22,0,12,13,20,0,12,12,14,3,6,30,26,0,12,0,12,7,13,9,13,0,12,14,21,0,12,15,22,0,12,0,12,0,12,0,12,15,22,0,12,0,12,56,34,0,12,0,12,21,18,19,25,6,10,5,8,5,7
1400000US36027020005,36027020005,"Census Tract 200.05, Dutchess County, New York",2475,242,163,61,137,64,843,142,973,158,154,66,69,52,136,124,2021,234,132,52,115,66,732,150,778,147,147,65,54,46,63,58,130,101,31,32,0,17,29,27,70,69,0,17,0,17,0,17,80,49,0,17,12,19,8,13,45,37,0,17,15,24,0,17,41,56,0,17,0,17,0,17,0,17,0,17,0,17,41,56,25,27,0,17,10,18,9,15,6,10,0,17,0,17,0,17,178,92,0,17,0,17,65,44,74,51,7,12,0,17,32,54
1400000US36027030000,36027030000,"Census Tract 300, Dutchess County, New York",1922,200,54,51,77,45,441,138,680,178,247,90,233,123,190,91,1314,200,54,51,54,42,310,140,494,163,218,88,40,28,144,70,265,141,0,12,23,25,69,44,24,25,7,11,130,112,12,14,69,39,0,12,0,12,10,16,22,23,14,16,8,12,15,16,91,77,0,12,0,12,26,42,45,54,8,12,12,19,0,12,10,16,0,12,0,12,0,12,0,12,0,12,10,16,0,12,173,74,0,12,0,12,26,28,95,67,0,12,33,27,19,30
1400000US36027040001,36027040001,"Census Tract 400.01, Dutchess County, New York",2194,338,85,74,124,87,702,194,795,182,264,132,89,69,135,114,1866,306,69,70,93,73,574,167,715,165,204,108,89,69,122,115,98,73,0,12,31,39,24,38,34,47,9,14,0,12,0,12,59,44,16,27,0,12,31,29,0,12,12,15,0,12,0,12,60,62,0,12,0,12,37,58,0,12,10,15,0,12,13,20,22,25,0,12,0,12,0,12,22,25,0,12,0,12,0,12,89,69,0,12,0,12,36,43,24,33,29,36,0,12,0,12
1400000US36027040003,36027040003,"Census Tract 400.03, Dutchess County, New York",2045,239,75,60,134,82,829,170,770,176,74,41,101,49,62,41,1714,217,75,60,113,78,655,147,679,178,66,39,92,45,34,42,141,77,0,12,10,15,90,57,41,34,0,12,0,12,0,12,133,74,0,12,11,17,74,65,12,19,8,15,0,12,28,32,30,47,0,12,0,12,0,12,30,47,0,12,0,12,0,12,10,14,0,12,0,12,10,14,0,12,0,12,0,12,0,12,17,23,0,12,0,12,0,12,8,13,0,12,9,18,0,12
1400000US36027050102,36027050102,"Census Tract 501.02, Dutchess County, New York",1831,172,141,118,116,79,616,131,453,140,292,93,109,66,104,47,1488,185,121,112,95,75,556,131,326,108,236,92,70,48,84,45,151,67,13,21,0,12,26,26,83,69,0,12,9,14,20,23,131,74,0,12,21,34,15,25,36,30,29,45,30,46,0,12,26,32,7,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,44,0,12,0,12,0,12,8,12,27,43,0,12,0,12
1400000US36027050103,36027050103,"Census Tract 501.03, Dutchess County, New York",2676,262,92,60,195,127,767,146,921,158,341,81,265,110,95,60,2335,255,83,59,172,126,644,140,850,153,271,84,231,103,84,59,112,70,9,15,8,15,46,58,31,31,10,17,8,13,0,17,138,74,0,17,15,24,63,54,19,20,11,18,26,35,4,18,10,16,0,17,0,17,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,81,59,0,17,0,17,4,10,21,24,49,55,0,17,7,11
1400000US36027050104,36027050104,"Census Tract 501.04, Dutchess County, New York",2912,317,29,36,123,83,1046,177,944,172,316,144,354,167,100,65,2498,318,20,24,123,83,970,190,720,146,278,128,320,159,67,54,131,76,0,17,0,17,38,38,93,64,0,17,0,17,0,17,72,59,9,16,0,17,0,17,13,21,30,44,0,17,20,32,18,29,0,17,0,17,0,17,0,17,0,17,18,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,193,93,0,17,0,17,38,36,118,74,8,16,16,25,13,20
1400000US36027050203,36027050203,"Census Tract 502.03, Dutchess County, New York",2084,281,65,46,216,197,739,160,612,142,168,79,173,79,111,93,1791,280,53,42,194,196,627,161,549,137,152,72,142,76,74,77,122,68,12,19,22,25,55,38,15,18,6,14,12,19,0,17,31,29,0,17,0,17,21,24,0,17,10,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,0,17,0,17,0,17,0,17,0,17,10,16,0,17,130,87,0,17,0,17,36,41,48,42,0,17,9,13,37,59
